No.,Time,Destination,Protocol,Length,Info,attack
453,2.401638,213.130.47.22,DNS,91,Standard query 0x21db AAAA auth2.ns.gin.ntt.net OPT,TRUE
454,2.401898,129.250.35.230,DNS,91,Standard query 0xd617 A auth5.ns.gin.ntt.net OPT,TRUE
455,2.402088,61.213.162.89,DNS,91,Standard query 0x16c3 AAAA auth5.ns.gin.ntt.net OPT,TRUE
456,2.402325,200.19.107.238,DNS,965,Standard query response 0x3f77 A auth2.ns.gin.ntt.net NS auth21.ns.gin.ntt.net NS auth22.ns.gin.ntt.net NS auth23.ns.gin.ntt.net NS auth24.ns.gin.ntt.net NS auth25.ns.gin.ntt.net NSEC3 RRSIG NSEC3 RRSIG A 129.250.35.230 AAAA 2001:418:3ff:4::21 AAAA 2001:1868:104::102 A 69.36.249.36 A 129.250.31.22 AAAA 2001:418:0:700b::202 AAAA 2001:728:0:7000::202 A 213.130.47.22 AAAA 2001:218:2000:3005::202 A 61.213.162.89 OPT,TRUE
457,2.402553,69.36.249.36,DNS,91,Standard query 0xed23 A auth2.ns.gin.ntt.net OPT,TRUE
458,2.436849,200.19.107.238,DNS,142,Standard query response 0x16af AAAA thorn.blackrose.org SOA jail.blackrose.org OPT,TRUE
459,2.58134,200.19.107.238,DNS,107,Standard query response 0xd617 A auth5.ns.gin.ntt.net A 61.213.162.88 OPT,FALSE
460,2.581355,204.42.254.5,DNS,86,Standard query 0x4423 A puck.nether.net OPT,TRUE
461,2.609184,200.19.107.238,DNS,107,Standard query response 0xed23 A auth2.ns.gin.ntt.net A 69.36.249.35 OPT,FALSE
462,2.614578,204.42.254.5,DNS,94,Standard query 0x3742 A openresolverproject.org OPT,TRUE
463,2.630768,200.19.107.238,DNS,119,Standard query response 0x21db AAAA auth2.ns.gin.ntt.net AAAA 2001:1868:104::101 OPT,FALSE
464,2.687521,200.19.107.238,DNS,476,Standard query response 0x16c3 AAAA auth5.ns.gin.ntt.net AAAA 2001:218:2000:3005::201 NS auth22.ns.gin.ntt.net NS auth24.ns.gin.ntt.net NS auth23.ns.gin.ntt.net NS auth25.ns.gin.ntt.net NS auth21.ns.gin.ntt.net A 61.213.162.89 A 213.130.47.22 A 129.250.31.22 A 213.130.47.22 A 69.36.249.36 A 129.250.31.22 A 129.250.35.230 AAAA 2001:218:2000:3005::202 AAAA 2001:728:0:7000::202 AAAA 2001:418:0:700b::202 AAAA 2001:1868:104::102 AAAA 2001:418:3ff:4::21 OPT,FALSE
465,2.741916,200.19.107.238,DNS,102,Standard query response 0x4423 A puck.nether.net A 204.42.254.5 OPT,TRUE
466,2.785955,200.19.107.238,DNS,110,Standard query response 0x3742 A openresolverproject.org A 204.42.254.206 OPT,TRUE
467,2.958239,204.42.254.5,DNS,86,Standard query 0xde83 A puck.nether.net OPT,TRUE
468,2.991528,198.64.4.7,DNS,94,Standard query 0x1228 A openresolverproject.org OPT,TRUE
469,3.028847,91.213.203.35,DNS,91,Standard query 0xdbdb AAAA ns3.shadowserver.org OPT,TRUE
470,3.049878,200.19.107.238,DNS,73,Standard query 0x4567 ANY sl OPT,FALSE
471,3.06179,201.49.148.135,NTP,90,"NTP Version 4, client",TRUE
472,3.06183,200.160.7.186,NTP,90,"NTP Version 4, client",TRUE
473,3.077035,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
474,3.100305,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
475,3.109118,51.195.14.249,DNS,73,Standard query 0x5882 ANY sl OPT,TRUE
476,3.129059,200.19.107.238,DNS,102,Standard query response 0xde83 A puck.nether.net A 204.42.254.5 OPT,TRUE
477,3.140707,200.19.107.238,DNS,110,Standard query response 0x1228 A openresolverproject.org A 204.42.254.206 OPT,TRUE
478,3.141633,192.5.6.30,DNS,91,Standard query 0xff72 AAAA openresolvertest.net OPT,TRUE
479,3.17706,200.19.107.238,DNS,809,Standard query response 0xff72 AAAA openresolvertest.net NS ns4.nominum.net NS ns5.nominum.com NS ns7.nominum.net NS ns8.nominum.com NS ns6.nominum.eu NS ns9.nominum.eu NSEC3 RRSIG NSEC3 RRSIG A 199.101.30.35 A 199.101.30.153 OPT,TRUE
480,3.177356,199.101.30.35,DNS,91,Standard query 0x8c5d AAAA openresolvertest.net OPT,TRUE
481,3.177601,192.5.6.30,DNS,86,Standard query 0xa7a8 AAAA ns5.nominum.com OPT,TRUE
482,3.178861,199.9.14.201,DNS,85,Standard query 0x8010 A ns9.nominum.eu OPT,TRUE
483,3.179128,192.55.83.30,DNS,86,Standard query 0xf163 AAAA ns4.nominum.net OPT,TRUE
484,3.179687,199.9.14.201,DNS,85,Standard query 0x2156 AAAA ns9.nominum.eu OPT,TRUE
485,3.17984,192.55.83.30,DNS,86,Standard query 0x30f4 A ns5.nominum.com OPT,TRUE
486,3.200755,200.19.107.238,DNS,462,Standard query response 0xa7a8 AAAA ns5.nominum.com NS a11-66.akam.net NS a14-64.akam.net NS a26-66.akam.net NS a13-67.akam.net NS a18-65.akam.net NS a1-61.akam.net DS RRSIG OPT,TRUE
487,3.201011,2.22.230.67,DNS,86,Standard query 0x6090 AAAA ns5.nominum.com OPT,TRUE
488,3.20127,193.108.91.67,DNS,86,Standard query 0x8406 AAAA a14-64.akam.net OPT,TRUE
489,3.201476,95.100.168.67,DNS,86,Standard query 0x95c7 A a26-66.akam.net OPT,TRUE
490,3.201638,72.246.46.67,DNS,86,Standard query 0xd451 AAAA a26-66.akam.net OPT,TRUE
491,3.201843,184.85.248.67,DNS,86,Standard query 0x7e80 A a14-64.akam.net OPT,TRUE
492,3.212749,200.19.107.238,DNS,576,Standard query response 0x6090 AAAA ns5.nominum.com NSEC3 RRSIG SOA a1-61.akam.net RRSIG OPT,TRUE
493,3.212776,200.19.107.238,DNS,152,Standard query response 0xd451 AAAA a26-66.akam.net SOA internal.akam.net OPT,TRUE
494,3.264073,200.19.107.238,DNS,152,Standard query response 0x8406 AAAA a14-64.akam.net SOA internal.akam.net OPT,FALSE
495,3.386451,200.19.107.238,DNS,462,Standard query response 0x30f4 A ns5.nominum.com NS a11-66.akam.net NS a14-64.akam.net NS a26-66.akam.net NS a13-67.akam.net NS a18-65.akam.net NS a1-61.akam.net DS RRSIG OPT,FALSE
496,3.386458,200.19.107.238,DNS,136,Standard query response 0xdbdb AAAA ns3.shadowserver.org SOA ns1.shadowserver.org OPT,TRUE
497,3.386491,200.19.107.238,DNS,889,Standard query response 0xf163 AAAA ns4.nominum.net NS a11-66.akam.net NS a14-64.akam.net NS a26-66.akam.net NS a13-67.akam.net NS a18-65.akam.net NS a1-61.akam.net NSEC3 RRSIG NSEC3 RRSIG A 84.53.139.66 A 184.26.161.64 A 23.74.25.66 A 2.22.230.67 A 95.101.36.65 A 193.108.91.61 AAAA 2600:1401:2::3d OPT,TRUE
498,3.386502,200.19.107.238,DNS,726,Standard query response 0x8010 A ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
499,3.386507,200.19.107.238,DNS,726,Standard query response 0x2156 AAAA ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
500,3.386541,200.19.107.238,DNS,102,Standard query response 0x95c7 A a26-66.akam.net A 23.74.25.66 OPT,TRUE
501,3.386555,199.9.14.201,DNS,85,Standard query 0x5ba1 A ns9.nominum.eu OPT,TRUE
502,3.386584,200.19.107.238,DNS,102,Standard query response 0x7e80 A a14-64.akam.net A 184.26.161.64 OPT,FALSE
503,3.386599,200.19.107.238,DNS,209,Standard query response 0x8c5d AAAA openresolvertest.net AAAA 2001:418:3f4::5 NS ns9.nominum.eu NS ns6.nominum.eu NS ns4.nominum.net NS ns7.nominum.net OPT,FALSE
504,3.386629,199.9.14.201,DNS,85,Standard query 0xad04 AAAA ns9.nominum.eu OPT,TRUE
505,3.38693,2.22.230.67,DNS,86,Standard query 0x3443 A ns5.nominum.com OPT,TRUE
506,3.387085,184.26.160.67,DNS,86,Standard query 0x58fe AAAA a11-66.akam.net OPT,TRUE
507,3.387243,193.108.91.67,DNS,86,Standard query 0x1e54 A a11-66.akam.net OPT,TRUE
508,3.387379,95.100.173.67,DNS,85,Standard query 0x5f2a AAAA a1-61.akam.net OPT,TRUE
509,3.387522,184.85.248.67,DNS,85,Standard query 0xe2df A a1-61.akam.net OPT,TRUE
510,3.387737,84.53.139.66,DNS,86,Standard query 0xbb06 AAAA ns4.nominum.net OPT,TRUE
511,3.387897,193.108.91.67,DNS,86,Standard query 0x13ae AAAA a18-65.akam.net OPT,TRUE
512,3.388373,199.101.30.153,DNS,91,Standard query 0xc6ea A openresolvertest.net OPT,TRUE
513,3.388477,23.74.25.66,DNS,86,Standard query 0xe42e AAAA ns4.nominum.net OPT,TRUE
514,3.388938,199.9.14.201,DNS,85,Standard query 0x5922 AAAA ns6.nominum.eu OPT,TRUE
515,3.389158,199.9.14.201,DNS,85,Standard query 0xe0c0 AAAA ns9.nominum.eu OPT,TRUE
516,3.389221,95.100.173.67,DNS,86,Standard query 0x4eb5 AAAA a11-66.akam.net OPT,TRUE
517,3.389281,23.211.61.67,DNS,86,Standard query 0xd76e AAAA a18-65.akam.net OPT,TRUE
518,3.389526,199.9.14.201,DNS,85,Standard query 0x5084 A ns9.nominum.eu OPT,TRUE
519,3.389697,199.9.14.201,DNS,85,Standard query 0x0ba0 A ns6.nominum.eu OPT,TRUE
520,3.399032,200.19.107.238,DNS,114,Standard query response 0x58fe AAAA a11-66.akam.net AAAA 2600:1480:1::42 OPT,FALSE
521,3.399053,200.19.107.238,DNS,273,Standard query response 0x3443 A ns5.nominum.com A 199.101.30.35 RRSIG OPT,TRUE
522,3.449841,200.19.107.238,DNS,102,Standard query response 0x1e54 A a11-66.akam.net A 84.53.139.66 OPT,TRUE
523,3.459831,200.19.107.238,DNS,152,Standard query response 0x13ae AAAA a18-65.akam.net SOA internal.akam.net OPT,TRUE
524,3.460459,200.19.107.238,DNS,155,Standard query response 0xe42e AAAA ns4.nominum.net SOA a1-61.akam.net OPT,FALSE
525,3.485742,51.195.14.249,DNS,73,Standard query 0x99c1 ANY sl OPT,TRUE
526,3.510026,200.19.107.238,DNS,152,Standard query response 0xd76e AAAA a18-65.akam.net SOA internal.akam.net OPT,TRUE
527,3.529964,200.19.107.238,DNS,114,Standard query response 0x4eb5 AAAA a11-66.akam.net AAAA 2600:1480:1::42 OPT,FALSE
528,3.533091,200.19.107.238,DNS,155,Standard query response 0xbb06 AAAA ns4.nominum.net SOA a1-61.akam.net OPT,FALSE
529,3.539112,200.19.107.238,DNS,113,Standard query response 0x5f2a AAAA a1-61.akam.net AAAA 2600:1401:2::3d OPT,TRUE
530,3.547582,200.19.107.238,DNS,726,Standard query response 0x5ba1 A ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
531,3.547904,194.0.25.28,DNS,85,Standard query 0x2758 A ns9.nominum.eu OPT,TRUE
532,3.550065,200.19.107.238,DNS,726,Standard query response 0x5922 AAAA ns6.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
533,3.550275,193.2.221.60,DNS,85,Standard query 0x5e9c AAAA ns6.nominum.eu OPT,TRUE
534,3.550578,200.19.107.238,DNS,726,Standard query response 0x5084 A ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
535,3.550899,193.2.221.60,DNS,85,Standard query 0x9cc5 A ns9.nominum.eu OPT,TRUE
536,3.557964,200.19.107.238,DNS,726,Standard query response 0xad04 AAAA ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
537,3.558319,194.146.106.90,DNS,85,Standard query 0x1c73 AAAA ns9.nominum.eu OPT,TRUE
538,3.559255,200.19.107.238,DNS,101,Standard query response 0xe2df A a1-61.akam.net A 193.108.91.61 OPT,TRUE
539,3.560273,200.19.107.238,DNS,726,Standard query response 0xe0c0 AAAA ns9.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
540,3.560458,193.2.221.60,DNS,85,Standard query 0x1926 AAAA ns9.nominum.eu OPT,TRUE
541,3.560468,200.19.107.238,DNS,726,Standard query response 0x0ba0 A ns6.nominum.eu NS w.dns.eu NS x.dns.eu NS y.dns.eu NS be.dns.eu NS si.dns.eu DS RRSIG A 194.0.25.28 AAAA 2001:678:20::28 A 185.151.141.1 AAAA 2a02:568:fe00::6575 A 194.146.106.90 AAAA 2001:67c:1010:23::53 A 149.38.1.26 AAAA 2001:978:2:1::93:2 A 193.2.221.60 AAAA 2001:1470:8000:100::1 OPT,TRUE
542,3.560742,193.2.221.60,DNS,85,Standard query 0x02fd A ns6.nominum.eu OPT,TRUE
543,3.563577,200.19.107.238,DNS,709,Standard query response 0x2758 A ns9.nominum.eu NS a1-61.akam.net NS a11-66.akam.net NS a13-67.akam.net NS a14-64.akam.net NS a18-65.akam.net NS a26-66.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,FALSE
544,3.563896,2.22.230.67,DNS,85,Standard query 0xf17a A ns9.nominum.eu OPT,TRUE
545,3.57528,200.19.107.238,DNS,711,Standard query response 0x1c73 AAAA ns9.nominum.eu NS a1-61.akam.net NS a26-66.akam.net NS a18-65.akam.net NS a14-64.akam.net NS a13-67.akam.net NS a11-66.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,FALSE
546,3.575553,184.26.161.64,DNS,85,Standard query 0x2c47 AAAA ns9.nominum.eu OPT,TRUE
547,3.575568,200.19.107.238,DNS,101,Standard query response 0xf17a A ns9.nominum.eu A 81.200.69.153 OPT,TRUE
548,3.579571,200.19.107.238,DNS,197,Standard query response 0xc6ea A openresolvertest.net A 204.42.254.5 NS ns4.nominum.net NS ns7.nominum.net NS ns9.nominum.eu NS ns6.nominum.eu OPT,FALSE
549,3.582404,199.9.14.201,DNS,98,Standard query 0xfbc6 AAAA satellite.cs.washington.edu OPT,TRUE
550,3.592451,200.19.107.238,DNS,113,Standard query response 0x2c47 AAAA ns9.nominum.eu AAAA 2620:104:a00d::1 OPT,FALSE
551,3.712691,204.42.254.5,DNS,86,Standard query 0xa1e4 A puck.nether.net OPT,TRUE
552,3.717183,200.19.107.238,DNS,709,Standard query response 0x5e9c AAAA ns6.nominum.eu NS a1-61.akam.net NS a13-67.akam.net NS a11-66.akam.net NS a26-66.akam.net NS a14-64.akam.net NS a18-65.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,FALSE
553,3.717406,200.19.107.238,DNS,709,Standard query response 0x9cc5 A ns9.nominum.eu NS a13-67.akam.net NS a26-66.akam.net NS a14-64.akam.net NS a11-66.akam.net NS a18-65.akam.net NS a1-61.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,FALSE
554,3.717486,23.74.25.66,DNS,85,Standard query 0x3dcc AAAA ns6.nominum.eu OPT,TRUE
555,3.717686,95.101.36.65,DNS,85,Standard query 0xe2d7 A ns9.nominum.eu OPT,TRUE
556,3.727392,200.19.107.238,DNS,709,Standard query response 0x1926 AAAA ns9.nominum.eu NS a18-65.akam.net NS a26-66.akam.net NS a13-67.akam.net NS a1-61.akam.net NS a11-66.akam.net NS a14-64.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,TRUE
557,3.727446,200.19.107.238,DNS,709,Standard query response 0x02fd A ns6.nominum.eu NS a13-67.akam.net NS a14-64.akam.net NS a1-61.akam.net NS a18-65.akam.net NS a11-66.akam.net NS a26-66.akam.net NSEC3 RRSIG NSEC3 RRSIG OPT,TRUE
558,3.727674,2.22.230.67,DNS,85,Standard query 0x458f AAAA ns9.nominum.eu OPT,TRUE
559,3.727891,193.108.91.61,DNS,85,Standard query 0xfa2f A ns6.nominum.eu OPT,TRUE
560,3.733243,200.19.107.238,DNS,73,Standard query response 0x99c1 ANY sl OPT,FALSE
561,3.733356,51.195.14.249,TCP,74,56234  >  53 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4294802032 TSecr=0 WS=128,TRUE
562,3.740475,200.19.107.238,DNS,113,Standard query response 0x458f AAAA ns9.nominum.eu AAAA 2620:104:a00d::1 OPT,TRUE
563,3.755991,200.19.107.238,DNS,1228,Standard query response 0xfbc6 AAAA satellite.cs.washington.edu NS a.edu-servers.net NS b.edu-servers.net NS c.edu-servers.net NS d.edu-servers.net NS e.edu-servers.net NS f.edu-servers.net NS g.edu-servers.net NS h.edu-servers.net NS i.edu-servers.net NS j.edu-servers.net NS k.edu-servers.net NS l.edu-servers.net NS m.edu-servers.net DS RRSIG A 192.5.6.30 AAAA 2001:503:a83e::2:30 A 192.33.14.30 AAAA 2001:503:231d::2:30 A 192.26.92.30 AAAA 2001:503:83eb::30 A 192.31.80.30 AAAA 2001:500:856e::30 A 192.12.94.30 AAAA 2001:502:1ca1::30 A 192.35.51.30 AAAA 2001:503:d414::30 A 192.42.93.30 AAAA 2001:503:eea3::30 A 192.54.112.30 AAAA 2001:502:8cc::30 A 192.43.172.30 AAAA 2001:503:39c1::30 A 192.48.79.30 AAAA 2001:502:7094::30 A 192.52.178.30 AAAA 2001:503:d2d::30 A 192.41.162.30 AAAA 2001:500:d937::30 A 192.55.83.30 AAAA 2001:501:b1f9::30 OPT,TRUE
564,3.756572,192.33.14.30,DNS,98,Standard query 0x71c8 AAAA satellite.cs.washington.edu OPT,TRUE
565,3.772588,200.19.107.238,DNS,848,Standard query response 0x71c8 AAAA satellite.cs.washington.edu NS marge.cac.washington.edu NS hanna.cac.washington.edu NS holly.s.uw.edu NSEC3 RRSIG NSEC3 RRSIG A 140.142.5.13 AAAA 2607:4000:200:43::13 A 140.142.5.5 AAAA 2607:4000:200:42::5 A 173.250.227.69 AAAA 2607:4000:301:1::69 OPT,TRUE
566,3.772969,140.142.5.13,DNS,98,Standard query 0x2743 AAAA satellite.cs.washington.edu OPT,TRUE
567,3.791058,200.19.107.238,DNS,101,Standard query response 0xfa2f A ns6.nominum.eu A 81.200.69.35 OPT,FALSE
568,3.791983,200.19.107.238,DNS,157,Standard query response 0x3dcc AAAA ns6.nominum.eu SOA a1-61.akam.net OPT,FALSE
569,3.850813,200.19.107.238,DNS,101,Standard query response 0xe2d7 A ns9.nominum.eu A 81.200.69.153 OPT,FALSE
570,3.884885,200.19.107.238,DNS,102,Standard query response 0xa1e4 A puck.nether.net A 204.42.254.5 OPT,TRUE
571,3.889789,200.19.107.238,DNS,78,Standard query 0xc710 A webmail.bdb-bh.com,FALSE
572,3.970898,200.19.107.238,DNS,150,Standard query response 0x2743 No such name AAAA satellite.cs.washington.edu SOA june.cs.washington.edu OPT,FALSE
573,3.97163,140.142.5.5,DNS,98,Standard query 0x6584 A satellite.cs.washington.edu OPT,TRUE
574,3.973844,200.19.107.238,TCP,74,"53  >  56234 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=2721205271 TSecr=4294802032 WS=128",FALSE
575,3.973903,51.195.14.249,TCP,66,56234  >  53 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=4294802273 TSecr=2721205271,TRUE
576,3.973957,51.195.14.249,DNS,99,Standard query 0x309e ANY sl OPT,TRUE
577,4.027513,200.19.107.238,DNS,77,Standard query 0x697f A ns.batelco.com.bh,FALSE
578,4.061807,200.160.0.8,NTP,90,"NTP Version 4, client",TRUE
579,4.076801,200.19.107.238,NTP,90,"NTP Version 4, server",FALSE
580,4.17048,200.19.107.238,DNS,150,Standard query response 0x6584 No such name A satellite.cs.washington.edu SOA june.cs.washington.edu OPT,FALSE
581,4.214434,200.19.107.238,TCP,66,53  >  56234 [ACK] Seq=1 Ack=34 Win=29312 Len=0 TSval=2721205555 TSecr=4294802273,TRUE
582,4.214737,200.19.107.238,TCP,1514,53  >  56234 [ACK] Seq=1 Ack=34 Win=29312 Len=1448 TSval=2721205555 TSecr=4294802273 [TCP segment of a reassembled PDU],TRUE
583,4.21477,51.195.14.249,TCP,66,56234  >  53 [ACK] Seq=34 Ack=1449 Win=32128 Len=0 TSval=4294802513 TSecr=2721205555,TRUE
584,4.214806,200.19.107.238,DNS,4428,Standard query response 0x309e ANY sl SOA ns1.neoip.com.sl RRSIG RRSIG NSEC 1.SL RRSIG RRSIG RRSIG RRSIG RRSIG RRSIG RRSIG RRSIG RRSIG RRSIG DNSKEY DNSKEY DNSKEY DNSKEY NS ns1.neoip.com NS ns2.neoip.com TXT OPT,TRUE
585,4.214835,51.195.14.249,TCP,66,56234  >  53 [ACK] Seq=34 Ack=5811 Win=40832 Len=0 TSval=4294802514 TSecr=2721205555,TRUE
586,4.215129,51.195.14.249,TCP,66,"56234  >  53 [FIN, ACK] Seq=34 Ack=5811 Win=40832 Len=0 TSval=4294802514 TSecr=2721205555",TRUE
587,4.215537,192.24.140.59,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=90cb)",TRUE
588,4.216159,119.194.222.33,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=0a48)",TRUE
589,4.216613,192.165.82.183,IPv4,1514,"Fragmented IP protocol (proto=UDP 17, off=0, ID=dfb4)",TRUE
590,4.217291,192.43.172.30,DNS,89,Standard query 0x5919 A webmail.bdb-bh.com OPT,TRUE
591,4.351169,200.19.107.238,DNS,791,Standard query response 0x5919 A webmail.bdb-bh.com NS ns-594.awsdns-10.net NS ns-378.awsdns-47.com NS ns-1888.awsdns-44.co.uk NS ns-1469.awsdns-55.org NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.122 OPT,TRUE
592,4.351414,205.251.193.122,DNS,89,Standard query 0xbfa7 A webmail.bdb-bh.com OPT,TRUE
593,4.351644,199.19.56.1,DNS,92,Standard query 0x58cd AAAA ns-1469.awsdns-55.org OPT,TRUE
594,4.351755,213.248.220.1,DNS,94,Standard query 0x1f1b A ns-1888.awsdns-44.co.uk OPT,TRUE
595,4.351959,192.33.14.30,DNS,91,Standard query 0x6a88 AAAA ns-378.awsdns-47.com OPT,TRUE
596,4.352065,43.230.48.1,DNS,94,Standard query 0x9f79 AAAA ns-1888.awsdns-44.co.uk OPT,TRUE
597,4.352159,199.19.56.1,DNS,92,Standard query 0xc33a A ns-1469.awsdns-55.org OPT,TRUE
598,4.367621,200.19.107.238,DNS,909,Standard query response 0x6a88 AAAA ns-378.awsdns-47.com NS g-ns-48.awsdns-47.com NS g-ns-623.awsdns-47.com NS g-ns-1199.awsdns-47.com NS g-ns-1775.awsdns-47.com NSEC3 RRSIG NSEC3 RRSIG A 205.251.192.48 AAAA 2600:9000:5300:3000::1 A 205.251.194.111 AAAA 2600:9000:5302:6f00::1 A 205.251.196.175 AAAA 2600:9000:5304:af00::1 A 205.251.198.239 AAAA 2600:9000:5306:ef00::1 OPT,TRUE
599,4.367933,205.251.194.111,DNS,91,Standard query 0xa078 AAAA ns-378.awsdns-47.com OPT,TRUE
600,4.383778,200.19.107.238,DNS,388,Standard query response 0xa078 AAAA ns-378.awsdns-47.com AAAA 2600:9000:5301:7a00::1 NS g-ns-1199.awsdns-47.com NS g-ns-1775.awsdns-47.com NS g-ns-48.awsdns-47.com NS g-ns-623.awsdns-47.com A 205.251.196.175 AAAA 2600:9000:5304:af00::1 A 205.251.198.239 AAAA 2600:9000:5306:ef00::1 A 205.251.192.48 AAAA 2600:9000:5300:3000::1 A 205.251.194.111 AAAA 2600:9000:5302:6f00::1 OPT,FALSE
601,4.409152,200.19.107.238,DNS,887,Standard query response 0x1f1b A ns-1888.awsdns-44.co.uk NS g-ns-364.awsdns-44.co.uk NS g-ns-940.awsdns-44.co.uk NS g-ns-1519.awsdns-44.co.uk NS g-ns-1840.awsdns-44.co.uk NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.108 A 205.251.195.172 A 205.251.197.239 A 205.251.199.48 AAAA 2600:9000:5301:6c00::1 AAAA 2600:9000:5303:ac00::1 AAAA 2600:9000:5305:ef00::1 AAAA 2600:9000:5307:3000::1 OPT,FALSE
602,4.409496,205.251.199.48,DNS,94,Standard query 0x1983 A ns-1888.awsdns-44.co.uk OPT,TRUE
603,4.422811,200.19.107.238,DNS,887,Standard query response 0x9f79 AAAA ns-1888.awsdns-44.co.uk NS g-ns-364.awsdns-44.co.uk NS g-ns-940.awsdns-44.co.uk NS g-ns-1519.awsdns-44.co.uk NS g-ns-1840.awsdns-44.co.uk NSEC3 RRSIG NSEC3 RRSIG A 205.251.193.108 A 205.251.195.172 A 205.251.197.239 A 205.251.199.48 AAAA 2600:9000:5301:6c00::1 AAAA 2600:9000:5303:ac00::1 AAAA 2600:9000:5305:ef00::1 AAAA 2600:9000:5307:3000::1 OPT,FALSE
604,4.423111,205.251.199.48,DNS,94,Standard query 0x5502 AAAA ns-1888.awsdns-44.co.uk OPT,TRUE
605,4.425223,200.19.107.238,DNS,380,Standard query response 0x1983 A ns-1888.awsdns-44.co.uk A 205.251.199.96 NS g-ns-1519.awsdns-44.co.uk NS g-ns-1840.awsdns-44.co.uk NS g-ns-364.awsdns-44.co.uk NS g-ns-940.awsdns-44.co.uk A 205.251.197.239 AAAA 2600:9000:5305:ef00::1 A 205.251.199.48 AAAA 2600:9000:5307:3000::1 A 205.251.193.108 AAAA 2600:9000:5301:6c00::1 A 205.251.195.172 AAAA 2600:9000:5303:ac00::1 OPT,FALSE
